#{"t_start": 1697048615.778483, "env_id": "HumanoidTargetPosLowLevel-v0"}
r,l,t
28.623217,20,0.111794
28.560534,19,0.169265
29.060823,20,0.233777
27.95767,19,0.300017
21.994135,16,0.352194
30.168076,21,0.406652
35.400716,26,0.473623
32.940037,23,0.527254
32.405565,21,0.581491
33.185786,21,0.631873
32.952052,21,0.686817
29.832482,19,0.732843
29.261041,20,0.786834
35.467879,28,0.856297
28.028944,20,0.908055
17.146772,16,0.948019
33.858379,23,1.005164
32.893178,21,1.055297
30.705985,20,1.104608
31.001624,20,1.152433
31.461765,20,1.199837
41.76926,28,1.268884
31.465153,21,1.325379
29.477747,20,1.373189
28.101317,19,1.54324
31.524882,22,1.597134
30.304873,20,1.643707
32.96766,21,1.693366
36.406175,24,1.753682
29.779551,21,1.804598
26.90538,19,1.856258
33.022992,21,1.909688
18.612362,17,1.957183
27.55818,21,2.006519
30.879652,20,2.060244
27.4618,18,2.104919
35.460762,28,2.17584
38.374965,25,2.234714
27.259712,18,2.279666
30.853657,20,2.330481
34.072537,22,2.385759
33.907991,24,2.443721
30.358705,20,2.495518
28.706741,20,2.544587
31.321841,20,2.59564
25.536786,18,2.639492
29.78067,20,2.690959
36.480514,23,2.74777
33.159443,22,2.873337
29.892424,19,2.91774
34.677671,23,2.974675
38.742211,29,3.050919
27.338416,19,3.09666
31.170773,21,3.149142
21.904305,17,3.189037
32.846405,23,3.245745
35.733568,27,3.302402
34.536859,25,3.357168
34.217478,23,3.406507
27.4747,19,3.446706
29.998139,20,3.485278
30.170514,20,3.526089
29.404402,19,3.561893
32.774194,24,3.60744
21.935177,17,3.641292
32.710977,22,3.681942
29.711377,22,3.724642
34.457875,21,3.766583
18.438969,17,3.799118
33.89601,22,3.850828
32.887211,21,3.898181
28.63583,20,3.937355
37.791134,25,4.062696
33.676075,24,4.108714
31.795768,21,4.14916
33.393606,21,4.191888
46.992483,28,4.24474
29.138578,21,4.289803
15.112348,13,4.314314
40.452892,26,4.363806
35.848006,22,4.406471
37.528488,24,4.45702
65.37199,48,4.587048
34.588688,23,4.642119
37.416863,25,4.70468
33.829625,23,4.758638
28.808754,19,4.805082
34.113612,22,4.856632
37.677663,25,4.915548
30.081568,19,4.957379
27.016421,19,4.999118
35.432197,25,5.055406
24.071007,18,5.097424
26.373872,18,5.137417
35.481606,24,5.27238
40.645358,27,5.331466
28.522528,19,5.37513
29.87879,20,5.426852
29.836855,20,5.476991
33.198011,24,5.537467
30.415648,21,5.588631
32.745885,22,5.643601
30.740323,22,5.696091
37.633613,24,5.752954
45.147797,29,5.813424
34.215368,22,5.861546
33.480306,21,5.906165
34.093168,23,5.956711
39.025056,27,6.015395
30.327455,20,6.056984
31.52147,21,6.096281
33.152303,22,6.143272
41.4175,28,6.215001
29.519726,19,6.264409
29.611911,19,6.309527
34.982432,28,6.382339
47.53893,29,6.462706
31.251614,20,6.598951
35.353534,28,6.668958
22.700241,17,6.709796
45.031535,29,6.77045
32.679693,22,6.820069
31.249275,21,6.865902
36.999287,26,6.920247
26.985489,19,6.956769
40.456454,26,7.013989
41.923599,27,7.068683
24.375283,18,7.107758
29.908993,22,7.151428
25.024049,18,7.186906
